year,parent_entity,parent_type,reporting_entity,commodity,production_value,production_unit,product_emissions_MtCO2,flaring_emissions_MtCO2,venting_emissions_MtCO2,own_fuel_use_emissions_MtCO2,fugitive_methane_emissions_MtCO2e,fugitive_methane_emissions_MtCH4,total_operational_emissions_MtCO2e,total_emissions_MtCO2e,source
2019,Repsol,Investor-owned Company,Repsol,Natural Gas,996.45,Bcf/yr,53.2440601875,0.0924084740752582,1.5192513712735731,3.0489884147842323,14.72692102842614,0.5259614653009335,19.387569288559202,72.6316294760592,"Repsol 2020 Integrated Management Report, page 28."
2020,Repsol,Investor-owned Company,Repsol,Natural Gas,946.08,Bcf/yr,50.5526022,0.0877372764846407,1.4424540492091948,2.8948637256852487,13.982483262154048,0.4993744022197874,18.407538313533127,68.96014051353313,"Repsol 2021 Integrated Management Report, page 31."
2021,Repsol,Investor-owned Company,Repsol,Natural Gas,801.54,Bcf/yr,42.829287975,0.0743329703550429,1.222079125024457,2.452592878705558,11.84627054154718,0.4230810907695421,15.595275515632238,58.42456349063224,"Repsol 2021 Integrated Management Report, page 31."
2022,Repsol,Investor-owned Company,Repsol,Natural Gas,799.35,Bcf/yr,42.7122680625,0.0741298748076247,1.2187401110216578,2.445891805266472,11.813903682144048,0.4219251315051445,15.552665473239802,58.2649335357398,"Repsol 2022 Integrated Management Report, page 29."
1992,Repsol,Investor-owned Company,Talisman,Natural Gas,76.7,Bcf/yr,4.098368625,0.0071129810442795,0.1169417232943781,0.2346905629122892,1.1335790485024688,0.0404849660179453,1.4923243157534156,5.590692940753415,OGJ 100 various years.
1993,Repsol,Investor-owned Company,Talisman,Natural Gas,123.4,Bcf/yr,6.593724750000001,0.011443831302009,0.1881435287421937,0.3775855992617535,1.8237764613455627,0.0651348736194843,2.400949420651519,8.99467417065152,OGJ 100 various years.
1994,Repsol,Investor-owned Company,Talisman,Natural Gas,181.0,Bcf/yr,9.67150875,0.016785522412185,0.2759641710075938,0.5538330102623775,2.6750692018115627,0.0955381857789843,3.521651905493719,13.19316065549372,OGJ 100 various years.
1995,Repsol,Investor-owned Company,Talisman,Natural Gas,237.1,Bcf/yr,12.669142125,0.0219881069830335,0.3614978173806656,0.7254906449348603,3.504192860494594,0.125149745017664,4.613169429793154,17.282311554793154,OGJ 100 various years.
1996,Repsol,Investor-owned Company,Talisman,Natural Gas,236.9,Bcf/yr,12.658455375,0.0219695594444565,0.3611928845950219,0.7248786747577748,3.5012369829235315,0.1250441779615546,4.6092781017207844,17.267733476720785,OGJ 100 various years.
1997,Repsol,Investor-owned Company,Talisman,Natural Gas,240.2,Bcf/yr,12.83478675,0.022275593830977,0.3662242755581437,0.7349761826796855,3.5500089628460625,0.1267860343873593,4.673485014914869,17.50827176491487,OGJ 100 various years.
1998,Repsol,Investor-owned Company,Talisman,Natural Gas,274.0,Bcf/yr,14.6408475,0.02541012785049,0.4177579163319375,0.8383991426071351,4.0495522723556245,0.1446268668698437,5.331119459145188,19.971966959145192,OGJ 100 various years.
1999,Repsol,Investor-owned Company,Talisman,Natural Gas,330.0,Bcf/yr,17.6331375,0.03060343865205,0.5031390963121875,1.009750792191075,4.877197992253125,0.1741856425804687,6.420691319408437,24.05382881940844,OGJ 100 various years.
2000,Repsol,Investor-owned Company,Talisman,Natural Gas,361.6,Bcf/yr,19.321644000000003,0.033533949747216,0.5513184764439001,1.106442080170584,5.344226648481,0.19086523744575,7.0355211548427,26.357165154842704,OGJ 100 various years.
2001,Repsol,Investor-owned Company,Talisman,Natural Gas,368.7,Bcf/yr,19.701023625,0.0341923873666995,0.5621435903342531,1.1281670214571191,5.449160302253719,0.1946128679376328,7.173663301411791,26.87468692641179,OGJ 100 various years.
2002,Repsol,Investor-owned Company,Talisman,Natural Gas,379.2,Bcf/yr,20.262078,0.035166133141992,0.57815256158055,1.160295455754108,5.6043438747345,0.200155138383375,7.37795802521115,27.640036025211153,OGJ 100 various years.
2003,Repsol,Investor-owned Company,Talisman,Natural Gas,398.4,Bcf/yr,21.288006,0.036946696845384,0.60742610900235,1.219044592754316,5.8881081215565,0.210289575769875,7.75152552015855,29.039531520158548,OGJ 100 various years.
2004,Repsol,Investor-owned Company,Talisman,Natural Gas,461.7,Bcf/yr,24.670362375,0.0428169928050045,0.7039373356585968,1.4127331538018768,6.823643372797781,0.2437015490284921,8.983130855063258,33.65349323006326,OGJ 100 various years.
2005,Repsol,Investor-owned Company,Talisman,Natural Gas,481.435,Bcf/yr,25.72487743125,0.0446471711740899,0.7340265782819939,1.4731193110257883,7.115314592122375,0.2541183782900847,9.367107652604247,35.09198508385425,"Talisman Annual Report 2009, page 112."
2006,Repsol,Investor-owned Company,Talisman,Natural Gas,489.83,Bcf/yr,26.1734537625,0.0454257041058595,0.7468261319593903,1.4988067592089522,7.239387553167721,0.2585495554702757,9.530446148441923,35.70389991094193,"Talisman Annual Report 2009, page 112."
2007,Repsol,Investor-owned Company,Talisman,Natural Gas,461.725,Bcf/yr,24.67169821875,0.0428193112473266,0.7039754522568022,1.4128096500740124,6.824012857494163,0.2437147449105058,8.983617271072305,33.655315489822314,"Talisman Annual Report 2009, page 112."
2008,Repsol,Investor-owned Company,Talisman,Natural Gas,455.155,Bcf/yr,24.32063848125,0.0422100246050721,0.6939584102484051,1.3927064297567535,6.726912279284761,0.2402468671173128,8.855787143894991,33.176425625144994,"Talisman Annual Report 2009, page 112."
2009,Repsol,Investor-owned Company,Talisman,Natural Gas,468.295,Bcf/yr,25.02275795625,0.043428597889581,0.7139924942651995,1.4329128703912712,6.921113435703568,0.2471826227036988,9.11144739824962,34.134205354499606,"Talisman Annual Report 2013, page 116."
2010,Repsol,Investor-owned Company,Talisman,Natural Gas,498.955,Bcf/yr,26.66103673125,0.0462719355534351,0.7607386903043863,1.5267278985384782,7.3742494673474495,0.263366052405266,9.707987991743748,36.36902472299375,"Talisman Annual Report 2013, page 116."
2011,Repsol,Investor-owned Company,Talisman,Natural Gas,544.215,Bcf/yr,29.079448256250004,0.0504692435334102,0.8297449796955672,1.665216749612927,8.043164561678893,0.2872558772028176,10.588595534520795,39.6680437907708,"Talisman Annual Report 2013, page 116."
2012,Repsol,Investor-owned Company,Talisman,Natural Gas,577.43,Bcf/yr,30.8542502625,0.0535495260025855,0.8803866920713528,1.7668496967724012,8.534061929293097,0.304787926046182,11.234847844139436,42.08909810663943,"Talisman Annual Report 2013, page 116."
2013,Repsol,Investor-owned Company,Talisman,Natural Gas,529.615,Bcf/yr,28.29931550625,0.0491152732172892,0.8074848863435733,1.6205429266856854,7.82738549899133,0.2795494821068332,10.304528585237875,38.60384409148788,"Talisman Annual Report 2013, page 116."
2014,Repsol,Investor-owned Company,Talisman,Natural Gas,500.415,Bcf/yr,26.73905000625,0.0464073325850472,0.7629646996395858,1.5311952808312024,7.395827373616205,0.2641366919148644,9.73639468667204,36.47544469292204,"Talisman Annual Report 2014. (Not available at SEC EDGAR, found at MarketWired.com, 15Feb2015.) http://www.marketwired.com/press-release/talisman-energy-2014-fourth-quarter-and-full-year-results-1990180.htm"
2015,Repsol,Investor-owned Company,Talisman,Natural Gas,174.11699999549998,Bcf/yr,9.303724248509548,0.0161472088716402,0.2654699091828031,0.5327720566042107,2.573342675136939,0.0919050955406049,3.3877318497955926,12.69145609830514,No source as data is interpolated
2010,Repsol,Investor-owned Company,YPF (owned by Repsol),Natural Gas,442.015,Bcf/yr,23.61851900625,0.0409914513205632,0.6739243262316108,1.3524999891222365,6.532711122865956,0.2333111115309269,8.600126889540364,32.21864589579037,"YPF Annual Report & Form 20-F 2012, page 38."
2011,Repsol,Investor-owned Company,YPF (owned by Repsol),Natural Gas,397.85,Bcf/yr,21.2586174375,0.0368956911142972,0.6065875438418297,1.2173616747673308,5.879979458236078,0.2099992663655742,7.740824367959535,28.999441805459536,"YPF Annual Report & Form 20-F 2012, page 38."
1993,Rosneft,State-owned Entity,Rosneft,Natural Gas,143.0138897,Bcf/yr,7.641768428757374,0.0132627781812878,0.218048118859845,0.4376011770269758,2.1136577445731817,0.0754877765918993,2.7825698186412904,10.424338247398666,No source as data is interpolated
1994,Rosneft,State-owned Entity,Rosneft,Natural Gas,131.7770841,Bcf/yr,7.041343767528375,0.0122207027545466,0.2009157666931185,0.4032182274624392,1.947584636356034,0.0695565941555726,2.563939333266138,9.605283100794514,No source as data is interpolated
1995,Rosneft,State-owned Entity,Rosneft,Natural Gas,130.7555563,Bcf/yr,6.986759706445125,0.0121259686231567,0.1993582801047859,0.4000925047191203,1.9324870807948495,0.0690173957426732,2.544063834241913,9.530823540687038,No source as data is interpolated
1996,Rosneft,State-owned Entity,Rosneft,Natural Gas,127.6909729,Bcf/yr,6.823007523195376,0.011841766228987,0.1946858203397879,0.3907153364891639,1.8871944141112975,0.0673998005039749,2.4844373371692368,9.307444860364612,No source as data is interpolated
1997,Rosneft,State-owned Entity,Rosneft,Natural Gas,123.6048618,Bcf/yr,6.60467128420575,0.0114628297127012,0.1884558741389237,0.3782124458218738,1.8268041933445,0.0652430069051607,2.404935343017999,9.009606627223747,No source as data is interpolated
1998,Rosneft,State-owned Entity,Rosneft,Natural Gas,168.648,Bcf/yr,9.01149507,0.0156400264296694,0.2571315221662357,0.516037732125577,2.4925142030227425,0.0890183643936693,3.2813234837442247,12.292818553744226,Rosneft annual reports (various) from www.rosneft.ru
1999,Rosneft,State-owned Entity,Rosneft,Natural Gas,183.604,Bcf/yr,9.810650235,0.0170270113644575,0.2799343958766754,0.5618008619680308,2.7135547277867964,0.0969126688495284,3.57231699699596,13.382967231995964,No source as data is interpolated
2000,Rosneft,State-owned Entity,Rosneft,Natural Gas,198.56,Bcf/yr,10.6098054,0.0184139962992456,0.302737269587115,0.6075639918104845,2.9345952525508503,0.1048069733053875,3.863310510247696,14.4731159102477,"Energy Intelligence, Top 100 data fro Rosneft 2000-2001."
2001,Rosneft,State-owned Entity,Rosneft,Natural Gas,216.445,Bcf/yr,11.56546801875,0.0200726099364938,0.3300058839433073,0.6622894248963552,3.198924604343114,0.1142473072979683,4.211292523119271,15.77676054186927,"Energy Intelligence, Top 100 data fro Rosneft 2000-2001."
2002,Rosneft,State-owned Entity,Rosneft,Natural Gas,252.044,Bcf/yr,13.467656085000002,0.0233739790655069,0.3842823951239666,0.7712170565666889,3.725056032604384,0.1330377154501565,4.903929463360546,18.371585548360553,No source as data is interpolated
2003,Rosneft,State-owned Entity,Rosneft,Natural Gas,287.643,Bcf/yr,15.36984415125,0.02667534819452,0.4385589063046259,0.8801446882370224,4.251187460865653,0.1518281236023447,5.596566403601821,20.96641055485182,No source as data is interpolated
2004,Rosneft,State-owned Entity,Rosneft,Natural Gas,324.89493639999995,Bcf/yr,17.360354807863498,0.0301300068317548,0.4953555899900049,0.9941300588144512,4.801748277282687,0.171491009902953,6.3213639329188975,23.6817187407824,Rosneft annual reports (various) from www.rosneft.ru
2005,Rosneft,State-owned Entity,Rosneft,Natural Gas,459.1,Bcf/yr,24.531434625000003,0.0425758748035035,0.6999732094452282,1.4047775414997654,6.785216964373968,0.2423291772990703,8.932543590122465,33.463978215122474,Rosneft annual reports (various) from www.rosneft.ru
2006,Rosneft,State-owned Entity,Rosneft,Natural Gas,479.714436528,Bcf/yr,25.63294127282802,0.0444876100872344,0.7314032972200247,1.467854643362555,7.089885717240001,0.2532102041871429,9.333631267909816,34.96657254073784,Rosneft annual report 2008 from www.rosneft.ru
2007,Rosneft,State-owned Entity,Rosneft,Natural Gas,554.616845235,Bcf/yr,29.63525785407568,0.051433886662251,0.8456042979122856,1.6970448449653217,8.196897466817889,0.2927463381006389,10.790980496357747,40.42623835043344,Rosneft annual report 2008 from www.rosneft.ru
2008,Rosneft,State-owned Entity,Rosneft,Natural Gas,437.089633459,Bcf/yr,23.35533820183984,0.0405346841909379,0.6664147975332926,1.3374291019507027,6.459917220426937,0.230711329300962,8.50429580410187,31.859634005941714,"Rosneft AR 2010 pdf pg 54, 2008-2010."
2009,Rosneft,State-owned Entity,Rosneft,Natural Gas,447.78997756,Bcf/yr,23.927097713446653,0.0415270094159403,0.6827292262036155,1.3701705593225266,6.6180617560809205,0.2363593484314614,8.712488551023004,32.639586264469656,"Rosneft AR 2010 pdf pg 54, 2008-2010."
2010,Rosneft,State-owned Entity,Rosneft,Natural Gas,435.78299078,Bcf/yr,23.285519383590827,0.0404135091634624,0.6644226065735501,1.3334309701924272,6.440605841485692,0.2300216371959175,8.47887292741513,31.76439231100596,"Rosneft AR 2010 pdf pg 54, 2008-2010."
2011,Rosneft,State-owned Entity,Rosneft,Natural Gas,452.0277376,Bcf/yr,24.153537123984,0.0419200095050501,0.6891903860730504,1.3831374731331498,6.6806932553498255,0.2385961876910652,8.794941124061076,32.94847824804508,Rosneft annual reports (various) from www.rosneft.ru
2012,Rosneft,State-owned Entity,Rosneft,Natural Gas,579.1605388,Bcf/yr,30.946719440104506,0.0537100121783455,0.8830251821560958,1.7721448874518482,8.559638233416964,0.3057013654791772,11.268518315203252,42.21523775530776,Rosneft annual reports (various) from www.rosneft.ru
2013,Rosneft,State-owned Entity,Rosneft,Natural Gas,1349.0202794,Bcf/yr,72.08321235438974,0.1251050283666341,2.0568025584367597,4.127800896381744,19.937693933934632,0.7120604976405225,26.24740241711977,98.33061477150952,Rosneft annual reports (various) from www.rosneft.ru
2014,Rosneft,State-owned Entity,Rosneft,Natural Gas,2002.3416189,Bcf/yr,106.99262147889787,0.1856925421044019,3.0528980383079647,6.126866775519499,29.593383404557432,1.0569065501627652,38.958840760489295,145.95146223938718,Rosneft Annual report and website.
2015,Rosneft,State-owned Entity,Rosneft,Natural Gas,2207.1666875,Bcf/yr,117.93719298820314,0.2046875464113778,3.3651874319973163,6.753600943032958,32.620572535887824,1.1650204477102795,42.94404845732948,160.8812414455326,"Rosneft Annual Report 2015, Operating Highlights, page 45."
2016,Rosneft,State-owned Entity,Rosneft,Natural Gas,2369.6141557,Bcf/yr,126.61737039213487,0.2197525498272552,3.6128652269923194,7.250665972440182,35.021446674529166,1.250765952661756,46.10473042378892,172.7221008159238,"Rosneft Annual Report 2016, page 46"
2017,Rosneft,State-owned Entity,Rosneft,Natural Gas,2415.87636947,Bcf/yr,129.0893339571676,0.2240428008000376,3.6833995555669823,7.392221448206153,35.705173874881375,1.2751847812457633,47.00483767945455,176.09417163662218,"Rosneft AnnRpt 2017, page 153."
2018,Rosneft,State-owned Entity,Rosneft,Natural Gas,2375.26450242,Bcf/yr,126.91928960618468,0.2202765499460683,3.621480106818232,7.267955190854349,35.10495534022104,1.2537484050078942,46.21466718783969,173.13395679402436,"Rosneft Annual Report 2018, page 86."
2019,Rosneft,State-owned Entity,Rosneft,Natural Gas,2366.082689,Bcf/yr,126.42867088335376,0.2194250497529969,3.6074809271011232,7.2398602109313295,34.969253758471744,1.2489019199454194,46.03601994625719,172.46469082961096,"Rosneft Annual Report 2020, page 40."
2020,Rosneft,State-owned Entity,Rosneft,Natural Gas,2217.7610876,Bcf/yr,118.5032915145465,0.2056700466341524,3.3813403316709034,6.786018227559516,32.77715128406008,1.1706125458592884,43.15017988992465,161.65347140447113,"Rosneft Annual Report 2020, page 40."
2021,Rosneft,State-owned Entity,Rosneft,Natural Gas,2284.8589549000003,Bcf/yr,122.08858218138788,0.2118925480450583,3.4836420296036223,6.991327696227718,33.76881668915107,1.206029167469681,44.45567896302747,166.54426114441537,"Rosneft Annual Report 2021, page 21."
2022,Rosneft,State-owned Entity,Rosneft,Natural Gas,2627.4112248,Bcf/yr,140.392434533157,0.2436600552481041,4.005919119049604,8.039486562586434,38.831529546720866,1.3868403409543164,51.120595283605,191.513029816762,"Rosneft Annual Report 2022, page 14."
2000,Rosneft,State-owned Entity,Yukos,Natural Gas,50.005,Bcf/yr,2.67195466875,0.0046373483327144,0.0762408197305786,0.1530078435258021,0.7390432897049016,0.0263944032037464,0.9729293012939968,3.644883970043997,"Yukos website: Exploration and Production, Results."
2001,Rosneft,State-owned Entity,Yukos,Natural Gas,60.225,Bcf/yr,3.21804759375,0.0055851275539991,0.0918228850769742,0.1842795195748712,0.8900886335861954,0.0317888797709355,1.17177616579204,4.389823759542041,"Yukos website: Exploration and Production, Results."
2002,Rosneft,State-owned Entity,Yukos,Natural Gas,85.0,Bcf/yr,4.54186875,0.007882703895225,0.1295964338985937,0.2600873252613375,1.2562479677015626,0.0448659988464843,1.6538144307567189,6.19568318075672,"Yukos website: Exploration and Production, Results."
2003,Rosneft,State-owned Entity,Yukos,Natural Gas,199.7,Bcf/yr,10.670719875,0.0185197172691345,0.3044753864652844,0.6110522218198717,2.951443754705906,0.1054087055252109,3.8854910802601967,14.556210955260196,"Yukos website: Exploration and Production, Results."
2004,Rosneft,State-owned Entity,Yukos,Natural Gas,199.7,Bcf/yr,10.670719875,0.0185197172691345,0.3044753864652844,0.6110522218198717,2.951443754705906,0.1054087055252109,3.8854910802601967,14.556210955260196,No source as data is interpolated
